
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

This is Ipopt version 3.11.0, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:    11657
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2108
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     2108
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1569
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 194 1.7812684e-001 2.87e-003 3.21e-003  -6.9 6.82e-003    -  3.16e-002 2.92e-002H  1
 195 1.7810809e-001 3.31e-003 3.36e-003  -7.6 1.25e-002    -  3.85e-002 9.46e-002h  1
 196 1.7817834e-001 2.98e-003 2.45e-003  -7.1 4.77e-003    -  1.75e-001 7.65e-001f  1
 197 1.7813895e-001 2.14e-003 1.06e-001  -7.5 3.52e-003    -  9.36e-002 2.59e-001h  1
 198 1.7808270e-001 3.93e-003 1.23e-003  -7.5 8.16e-003    -  4.55e-001 4.51e-001f  1
 199 1.7811497e-001 2.92e-003 1.46e-003  -7.2 1.20e-002    -  6.31e-001 7.51e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200 1.7810296e-001 6.77e-003 6.67e-001  -7.4 3.25e-002    -  7.26e-001 1.13e-001h  2
 201 1.7806636e-001 5.89e-003 4.02e-001  -7.4 1.06e-002    -  7.26e-001 5.01e-001h  1
 202 1.7802366e-001 2.97e-002 2.11e-001  -7.4 1.72e-002    -  1.00e+000 9.89e-001f  1
 203 1.7795306e-001 1.90e-002 1.39e+000 -11.0 1.02e-002    -  7.39e-001 4.24e-001h  1
 204 1.7793249e-001 1.66e-002 1.78e+000 -11.0 8.94e-003    -  6.70e-001 1.48e-001h  1
 205 1.7791189e-001 1.71e-002 1.19e+000  -9.2 1.56e-002    -  4.45e-002 2.91e-001h  1
 206 1.7791003e-001 1.75e-002 1.20e+000 -11.0 3.66e-002    -  8.34e-002 1.32e-002h  1
 207 1.7791169e-001 1.49e-002 1.10e+000  -8.9 4.66e-003    -  6.11e-001 1.60e-001h  1
 208 1.7794213e-001 5.15e-003 7.10e-004  -8.0 2.45e-003    -  6.49e-001 6.58e-001h  1
 209 1.7796914e-001 2.87e-003 1.58e-003  -7.5 4.87e-003    -  4.55e-001 4.80e-001h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210 1.7805829e-001 1.50e-003 3.07e-003  -7.9 6.44e-003    -  9.78e-001 9.40e-001H  1
 211 1.7803004e-001 2.34e-003 2.93e-003 -11.0 9.54e-003    -  8.26e-002 8.91e-002h  1
 212 1.7801413e-001 4.48e-003 1.11e+000  -7.5 9.12e-003    -  2.35e-001 9.00e-001h  1
 213 1.7799705e-001 2.71e-003 2.46e-003  -7.9 4.67e-003    -  6.95e-001 3.14e-001h  1
 214 1.7796004e-001 6.46e-003 5.23e-002  -7.9 1.83e-002    -  1.02e-001 1.88e-001h  1
 215 1.7795370e-001 4.81e-003 1.49e-003  -7.9 4.92e-003    -  6.51e-001 6.04e-001f  1
 216 1.7794919e-001 4.66e-003 1.79e-003  -7.9 6.44e-003    -  6.63e-001 2.45e-001f  1
 217 1.7794715e-001 2.80e-003 1.55e-003  -7.9 3.58e-003    -  8.33e-001 4.15e-001f  1
 218 1.7795056e-001 3.10e-003 2.25e-003  -7.5 4.30e-003    -  8.87e-001 2.25e-001f  1
 219 1.7794917e-001 1.94e-003 2.90e-003  -7.5 8.40e-003    -  1.44e-001 2.66e-001H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220 1.7793668e-001 1.70e-003 3.72e-003 -11.0 4.35e-003    -  6.24e-001 1.68e-001h  1
 221 1.7792360e-001 4.82e-003 3.54e-003  -8.8 6.68e-003    -  3.53e-001 2.02e-001h  1
 222 1.7792404e-001 4.43e-003 2.27e-003  -8.1 1.20e-003    -  6.36e-001 5.20e-002h  1
 223 1.7791224e-001 3.38e-003 1.97e-003  -9.9 2.70e-003    -  2.64e-001 4.25e-001h  1
 224 1.7791338e-001 2.84e-003 1.72e-003  -8.5 1.59e-003    -  3.08e-001 1.67e-001h  1
 225 1.7791806e-001 1.68e-003 1.33e-003  -8.5 2.00e-003    -  1.06e-001 4.10e-001h  1
 226 1.7793113e-001 4.66e-004 9.73e-004  -8.3 7.20e-004    -  1.00e+000 6.83e-001H  1

Number of Iterations....: 226

                                   (scaled)                 (unscaled)
Objective...............:  3.8717659701427085e-002   1.7793113093910290e-001
Dual infeasibility......:  9.7281364590160466e-004   4.4706687734508005e-003
Constraint violation....:  1.6152155806080880e-004   4.6592708691380660e-004
Complementarity.........:  1.1744956111402698e-008   5.3975197360779098e-008
Overall NLP error.......:  9.7281364590160466e-004   4.4706687734508005e-003


Number of objective function evaluations             = 315
Number of objective gradient evaluations             = 227
Number of equality constraint evaluations            = 315
Number of inequality constraint evaluations          = 0
Number of equality constraint Jacobian evaluations   = 227
Number of inequality constraint Jacobian evaluations = 0
Number of Lagrangian Hessian evaluations             = 0
Total CPU secs in IPOPT (w/o function evaluations)   =     35.268
Total CPU secs in NLP function evaluations           =   3613.642

EXIT: Optimal Solution Found.
